PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
1141796	1154	1	GR	2.99	652159	14460033910
1142851	1159	1	GR	2.99	652159	14460033910
1142927	1114	1	GR	2.69	652159	14460033910
1143503	1135	1	GR	2.69	652159	14460033910
1145060	1162	1	GR	2.99	652159	14460033910
1151779	1157	1	GR	2.99	652159	14460033910
1180166	1161	1	GR	2.99	652159	14460033910
1181826	1156	1	GR	2.99	652159	14460033910
1186981	1144	1	GR	2.69	652159	14460033910
1197749	1150	1	GR	2.99	652159	14460033910
1204354	1157	1	GR	2.99	652159	14460033910
1206607	1152	1	GR	2.99	652159	14460033910
1212936	1144	1	GR	2.69	652159	14460033910
1223222	1133	1	GR	2.69	652159	14460033910
1225359	1159	1	GR	2.99	652159	14460033910
1227017	1141	1	GR	2.69	652159	14460033910
1229187	1153	1	GR	2.99	652159	14460033910
1230847	1140	1	GR	2.69	652159	14460033910
1243782	1151	1	GR	2.99	652159	14460033910
1302182	1161	1	GR	2.99	652159	14460033910
1302810	1143	1	GR	2.69	652159	14460033910
1307405	1136	1	GR	2.69	652159	14460033910
1307405	1152	1	GR	2.99	652159	14460033910
1308718	1158	1	GR	2.99	652159	14460033910
1310540	1142	1	GR	2.69	652159	14460033910
1310995	1114	1	GR	2.69	652159	14460033910
1310995	1120	1	GR	2.69	652159	14460033910
1310995	1123	1	GR	2.69	652159	14460033910
1310995	1150	1	GR	2.99	652159	14460033910
1312850	1139	1	GR	2.69	652159	14460033910
1312850	1151	1	GR	2.99	652159	14460033910
1317628	1130	2	GR	5.38	652159	14460033910
1317628	1145	1	GR	2.69	652159	14460033910
1317628	1154	1	GR	2.99	652159	14460033910
1317628	1156	1	GR	2.99	652159	14460033910
1317628	1158	1	GR	2.99	652159	14460033910
1319079	1126	1	GR	2.69	652159	14460033910
1320499	1149	1	GR	2.69	652159	14460033910
1400093	1155	1	GR	2.99	652159	14460033910
1402560	1144	1	GR	2.69	652159	14460033910
1803353	1134	1	GR	2.69	652159	14460033910
1816249	1157	1	GR	2.99	652159	14460033910
1111435	1160	1	GR	2.99	248128	14460033910
1123323	1146	1	GR	2.99	248128	14460033910
1126987	1146	1	GR	2.99	248128	14460033910
1129494	1149	1	GR	2.99	248128	14460033910
1140707	1146	1	GR	2.99	248128	14460033910
1143636	1150	1	GR	2.99	248128	14460033910
1180554	1159	1	GR	2.99	248128	14460033910
1198259	1143	1	GR	2.99	248128	14460033910
1199448	1143	1	GR	2.99	248128	14460033910
1199448	1150	1	GR	2.99	248128	14460033910
1201277	1123	1	GR	2.99	248128	14460033910
1205922	1162	1	GR	2.99	248128	14460033910
1205989	1131	1	GR	2.99	248128	14460033910
1207134	1141	1	GR	2.99	248128	14460033910
1214999	1119	1	GR	2.99	248128	14460033910
1215426	1140	1	GR	2.99	248128	14460033910
1230524	1117	1	GR	2.99	248128	14460033910
1304253	1134	1	GR	2.99	248128	14460033910
1304873	1145	1	GR	2.99	248128	14460033910
1307355	1117	1	GR	2.99	248128	14460033910
1307355	1131	1	GR	2.99	248128	14460033910
1307355	1146	1	GR	2.99	248128	14460033910
1310540	1117	1	GR	2.99	248128	14460033910
1310987	1122	1	GR	2.99	248128	14460033910
1310987	1128	1	GR	2.99	248128	14460033910
1310987	1131	1	GR	2.99	248128	14460033910
1310987	1133	1	GR	2.99	248128	14460033910
1310987	1140	1	GR	2.99	248128	14460033910
1310987	1142	1	GR	2.99	248128	14460033910
1310987	1147	1	GR	2.99	248128	14460033910
1310987	1149	1	GR	2.99	248128	14460033910
1310987	1152	1	GR	2.99	248128	14460033910
1310987	1157	1	GR	2.99	248128	14460033910
1310987	1159	1	GR	2.99	248128	14460033910
1310987	1163	1	GR	2.99	248128	14460033910
1311274	1140	1	GR	2.99	248128	14460033910
1313965	1135	1	GR	2.99	248128	14460033910
1402321	1119	1	GR	2.99	248128	14460033910
1810234	1142	1	GR	2.99	248128	14460033910
1810234	1165	1	GR	2.99	248128	14460033910
1811323	1135	1	GR	2.99	248128	14460033910
1815407	1133	1	GR	2.99	248128	14460033910
1815407	1149	1	GR	2.99	248128	14460033910
1104968	1140	1	GR	2.99	266596	14460033910
1112623	1151	1	GR	2.99	266596	14460033910
1128470	1147	1	GR	2.99	266596	14460033910
1129841	1131	1	GR	2.99	266596	14460033910
1129841	1135	1	GR	2.99	266596	14460033910
1129841	1163	1	GR	2.99	266596	14460033910
1130450	1161	1	GR	2.99	266596	14460033910
1215640	1129	1	GR	2.99	266596	14460033910
1301184	1145	1	GR	2.99	266596	14460033910
1117853	1132	1	GR	2.99	259111	14460033910
1123158	1114	1	GR	2.99	259111	14460033910
1123158	1157	1	GR	2.99	259111	14460033910
3133421	1155	1	GR	2.85	264075	14460033910
3135152	1144	2	GR	5.7	264075	14460033910
3136788	1153	1	GR	2.85	264075	14460033910
3370064	1154	1	GR	2.85	264075	14460033910
3835942	1137	1	GR	2.85	264075	14460033910
3837807	1159	1	GR	2.85	264075	14460033910
3131300	1159	1	GR	2.78	233779	14460033910
3308577	1130	1	GR	2.78	233779	14460033910
3316927	1114	1	GR	2.67	233779	14460033910
3356188	1151	1	GR	2.78	233779	14460033910
3370064	1125	1	GR	2.67	233779	14460033910
3805101	1133	1	GR	2.78	233779	14460033910
3805101	1150	1	GR	2.78	233779	14460033910
3837807	1148	1	GR	2.78	233779	14460033910
3130906	1134	1	GR	2.78	653776	14460033910
3137463	1157	1	GR	2.78	653776	14460033910
3313254	1130	1	GR	2.78	653776	14460033910
3333765	1150	1	GR	2.78	653776	14460033910
3341800	1146	1	GR	2.78	653776	14460033910
3352641	1135	1	GR	2.78	653776	14460033910
3353698	1146	1	GR	2.78	653776	14460033910
3353698	1151	1	GR	2.78	653776	14460033910
3356907	1164	1	GR	2.78	653776	14460033910
3398818	1148	1	GR	2.78	653776	14460033910
3833095	1137	1	GR	2.78	653776	14460033910
3837807	1128	1	GR	2.78	653776	14460033910
3837807	1137	1	GR	2.78	653776	14460033910
1100628	1155	1	GR	4.49	248128	14460033916
1104968	1122	1	GR	4.49	248128	14460033916
1104968	1126	1	GR	4.49	248128	14460033916
1104968	1136	1	GR	4.49	248128	14460033916
1104968	1154	2	GR	8.98	248128	14460033916
1129486	1140	1	GR	4.49	248128	14460033916
1129841	1153	1	GR	4.49	248128	14460033916
1139881	1134	1	GR	4.49	248128	14460033916
1188250	1122	1	GR	4.49	248128	14460033916
1188250	1151	1	GR	4.49	248128	14460033916
1222554	1165	1	GR	4.49	248128	14460033916
1226548	1125	1	GR	4.49	248128	14460033916
1228890	1146	1	GR	4.49	248128	14460033916
1310995	1131	1	GR	4.49	248128	14460033916
1310995	1160	1	GR	4.49	248128	14460033916
1317842	1122	1	GR	4.49	248128	14460033916
3301242	1130	1	GR	4.87	257871	14460033916
3802470	1121	1	GR	4.87	257871	14460033916
3319772	1130	1	GR	3.55	264075	14504803322
1147298	1160	1	GR	2.89	213290	15460000567
1198796	1159	1	GR	2.89	213290	15460000567
1120535	1127	1	GR	2.89	248128	15460000567
1120881	1117	1	GR	2.89	248128	15460000567
1227595	1127	1	GR	2.89	248128	15460000567
1308551	1127	2	GR	5.78	248128	15460000567
1102640	1147	1	GR	2.89	266596	15460000567
1214122	1128	1	GR	2.89	266596	15460000567
1405217	1137	1	GR	2.89	266596	15460000567
1187419	1124	1	GR	4.39	648764	15460010294
1122465	1160	1	GR	4.69	248128	15460010294
1144766	1118	1	GR	4.69	248128	15460010294
1144766	1136	2	GR	9.38	248128	15460010294
1144766	1140	2	GR	9.38	248128	15460010294
1187419	1144	1	GR	4.69	248128	15460010294
1228890	1151	1	GR	4.69	248128	15460010294
1403600	1157	1	GR	4.69	248128	15460010294
1403600	1159	1	GR	4.69	248128	15460010294
1403600	1161	1	GR	4.69	248128	15460010294
3142042	1164	1	GR	4.63	264075	15460010294
1126888	1163	1	GR	2.99	213290	15460010568
1100503	1134	1	GR	2.89	248128	15460010568
1100743	1143	1	GR	2.89	248128	15460010568
1100743	1143	1	GR	2.89	248128	15460010568
1100743	1143	1	GR	2.89	248128	15460010568
1102046	1127	1	GR	2.89	248128	15460010568
1128561	1144	2	GR	5.78	248128	15460010568
1128561	1161	1	GR	2.99	248128	15460010568
1129452	1152	1	GR	2.99	248128	15460010568
1129452	1152	1	GR	2.99	248128	15460010568
1130997	1161	1	GR	2.99	248128	15460010568
1134122	1152	1	GR	2.99	248128	15460010568
1137539	1127	1	GR	2.89	248128	15460010568
1142984	1151	1	GR	2.99	248128	15460010568
1142984	1154	1	GR	2.99	248128	15460010568
1148825	1127	3	GR	8.67	248128	15460010568
1214668	1127	1	GR	2.89	248128	15460010568
1227595	1127	1	GR	2.89	248128	15460010568
1232603	1151	1	GR	2.99	248128	15460010568
1245704	1144	1	GR	2.89	248128	15460010568
1305961	1136	1	GR	2.89	248128	15460010568
1308551	1151	1	GR	2.99	248128	15460010568
1308551	1151	1	GR	2.99	248128	15460010568
1314641	1123	1	GR	2.89	248128	15460010568
1325167	1154	1	GR	2.99	248128	15460010568
1815548	1135	1	GR	2.89	248128	15460010568
1102640	1142	1	GR	2.89	266596	15460010568
1103234	1134	1	GR	2.89	213290	15460018256
1108886	1143	2	GR	5.78	213290	15460018256
1109603	1131	1	GR	2.89	213290	15460018256
1110650	1128	1	GR	2.89	213290	15460018256
1116772	1121	1	GR	2.89	213290	15460018256
1119610	1146	1	GR	2.89	213290	15460018256
1120873	1143	1	GR	2.89	213290	15460018256
1123109	1148	1	GR	2.89	213290	15460018256
1131045	1119	1	GR	2.89	213290	15460018256
1139618	1123	1	GR	2.89	213290	15460018256
1140244	1143	2	GR	5.78	213290	15460018256
1140913	1125	1	GR	2.89	213290	15460018256
1143156	1160	1	GR	2.89	213290	15460018256
1143768	1146	1	GR	2.89	213290	15460018256
1144758	1143	1	GR	2.89	213290	15460018256
1145698	1125	1	GR	2.89	213290	15460018256
1145854	1133	1	GR	2.89	213290	15460018256
1183053	1128	1	GR	2.89	213290	15460018256
1183053	1128	1	GR	2.89	213290	15460018256
1189746	1124	1	GR	2.89	213290	15460018256
1191825	1143	1	GR	2.89	213290	15460018256
1194134	1117	1	GR	2.89	213290	15460018256
1197392	1143	1	GR	2.89	213290	15460018256
1197582	1151	1	GR	2.89	213290	15460018256
1198010	1145	1	GR	2.89	213290	15460018256
1198325	1154	1	GR	2.89	213290	15460018256
1201921	1123	1	GR	2.89	213290	15460018256
1202531	1151	1	GR	2.89	213290	15460018256
1213769	1148	1	GR	2.89	213290	15460018256
1219568	1124	1	GR	2.89	213290	15460018256
1220467	1132	1	GR	2.89	213290	15460018256
1228478	1120	1	GR	2.89	213290	15460018256
1228478	1125	1	GR	2.89	213290	15460018256
1228478	1129	1	GR	2.89	213290	15460018256
1228478	1133	1	GR	2.89	213290	15460018256
1228478	1145	1	GR	2.89	213290	15460018256
1228478	1149	1	GR	2.89	213290	15460018256
1228478	1154	1	GR	2.89	213290	15460018256
1228478	1162	1	GR	2.99	213290	15460018256
1228965	1127	1	GR	2.89	213290	15460018256
1232397	1127	1	GR	2.89	213290	15460018256
1232397	1127	1	GR	2.89	213290	15460018256
1232694	1133	1	GR	2.89	213290	15460018256
1242826	1129	1	GR	2.89	213290	15460018256
1249458	1128	1	GR	2.89	213290	15460018256
1304568	1149	1	GR	2.89	213290	15460018256
1307660	1135	1	GR	2.89	213290	15460018256
1310227	1151	1	GR	2.89	213290	15460018256
1310631	1144	1	GR	2.89	213290	15460018256
1310656	1126	1	GR	2.89	213290	15460018256
1311282	1127	1	GR	2.89	213290	15460018256
1312843	1140	1	GR	2.89	213290	15460018256
1314179	1151	1	GR	2.89	213290	15460018256
1314211	1131	1	GR	2.89	213290	15460018256
1314914	1134	1	GR	2.89	213290	15460018256
1314914	1150	1	GR	2.89	213290	15460018256
1316075	1130	1	GR	2.89	213290	15460018256
1317628	1136	1	GR	2.89	213290	15460018256
1318188	1126	1	GR	2.89	213290	15460018256
1319293	1121	1	GR	2.89	213290	15460018256
1401760	1151	1	GR	2.89	213290	15460018256
1402131	1134	1	GR	2.89	213290	15460018256
1403832	1118	1	GR	2.89	213290	15460018256
1408906	1123	1	GR	2.89	213290	15460018256
1805010	1143	1	GR	2.89	213290	15460018256
1809996	1124	1	GR	2.89	213290	15460018256
1812305	1129	1	GR	2.89	213290	15460018256
1815142	1138	1	GR	2.89	213290	15460018256
1124032	1141	1	GR	2.89	648764	15460018256
1141010	1152	1	GR	2.89	648764	15460018256
1180844	1143	1	GR	2.89	648764	15460018256
1180844	1149	1	GR	2.89	648764	15460018256
1183004	1127	1	GR	2.89	648764	15460018256
1186619	1123	1	GR	2.89	648764	15460018256
1190744	1159	1	GR	2.89	648764	15460018256
1194621	1161	1	GR	2.89	648764	15460018256
1195339	1127	1	GR	2.89	648764	15460018256
1196170	1120	1	GR	2.89	648764	15460018256
1215889	1152	1	GR	2.89	648764	15460018256
1217166	1127	1	GR	2.89	648764	15460018256
1217166	1160	1	GR	2.89	648764	15460018256
1226589	1164	1	GR	2.99	648764	15460018256
1244939	1123	1	GR	2.89	648764	15460018256
1244939	1149	1	GR	2.89	648764	15460018256
1305961	1146	1	GR	2.89	648764	15460018256
1310227	1139	1	GR	2.89	648764	15460018256
1311050	1133	1	GR	2.89	648764	15460018256
1325928	1139	1	GR	2.89	648764	15460018256
1805010	1161	1	GR	2.89	648764	15460018256
1124743	1122	1	GR	2.79	234140	15460018256
1197459	1123	1	GR	2.79	234140	15460018256
1218057	1149	1	GR	2.79	234140	15460018256
1228031	1160	1	GR	2.79	234140	15460018256
1303628	1127	1	GR	2.79	234140	15460018256
1303628	1127	1	GR	2.79	234140	15460018256
1309930	1122	1	GR	2.79	234140	15460018256
1312157	1153	1	GR	2.79	234140	15460018256
1319459	1126	1	GR	2.79	234140	15460018256
1321075	1141	1	GR	2.79	234140	15460018256
1405498	1123	1	GR	2.79	234140	15460018256
1405498	1160	2	GR	5.58	234140	15460018256
1809137	1126	1	GR	2.79	234140	15460018256
1809137	1126	1	GR	2.79	234140	15460018256
1111450	1134	1	GR	2.79	652159	15460018256
1120881	1145	1	GR	2.79	652159	15460018256
1121335	1128	1	GR	2.79	652159	15460018256
1127977	1124	1	GR	2.79	652159	15460018256
1129718	1128	1	GR	2.79	652159	15460018256
1129841	1147	1	GR	2.79	652159	15460018256
1129841	1149	1	GR	2.79	652159	15460018256
1129841	1161	1	GR	2.79	652159	15460018256
1129882	1127	1	GR	2.79	652159	15460018256
1133322	1149	1	GR	2.79	652159	15460018256
1134593	1129	1	GR	2.79	652159	15460018256
1137653	1164	1	GR	2.79	652159	15460018256
1139451	1148	1	GR	2.79	652159	15460018256
1139790	1142	1	GR	2.79	652159	15460018256
1140426	1148	1	GR	2.79	652159	15460018256
1140525	1122	1	GR	2.79	652159	15460018256
1142638	1124	1	GR	2.79	652159	15460018256
1144931	1143	1	GR	2.79	652159	15460018256
1145789	1162	1	GR	2.79	652159	15460018256
1147314	1164	1	GR	2.79	652159	15460018256
1148007	1127	1	GR	2.79	652159	15460018256
1148007	1143	1	GR	2.79	652159	15460018256
1148007	1149	1	GR	2.79	652159	15460018256
1182352	1126	1	GR	2.79	652159	15460018256
1182352	1141	1	GR	2.79	652159	15460018256
1191098	1131	1	GR	2.79	652159	15460018256
1191692	1122	1	GR	2.79	652159	15460018256
1202275	1127	1	GR	2.79	652159	15460018256
1205773	1144	1	GR	2.79	652159	15460018256
1217356	1125	1	GR	2.79	652159	15460018256
1217638	1129	1	GR	2.79	652159	15460018256
1220285	1150	1	GR	2.79	652159	15460018256
1229427	1128	1	GR	2.79	652159	15460018256
1229898	1130	1	GR	2.79	652159	15460018256
1232223	1128	1	GR	2.79	652159	15460018256
1232603	1126	1	GR	2.79	652159	15460018256
1246173	1129	1	GR	2.79	652159	15460018256
1249821	1147	1	GR	2.79	652159	15460018256
1302026	1139	1	GR	2.79	652159	15460018256
1306001	1134	1	GR	2.79	652159	15460018256
1306001	1160	1	GR	2.79	652159	15460018256
1306001	1163	1	GR	2.79	652159	15460018256
1308718	1134	1	GR	2.79	652159	15460018256
1312876	1146	1	GR	2.79	652159	15460018256
1312959	1128	1	GR	2.79	652159	15460018256
1317115	1127	1	GR	2.79	652159	15460018256
1317115	1127	1	GR	2.79	652159	15460018256
1317115	1127	1	GR	2.79	652159	15460018256
1320499	1136	1	GR	2.79	652159	15460018256
1326173	1135	1	GR	2.79	652159	15460018256
1401323	1150	1	GR	2.79	652159	15460018256
1401521	1143	1	GR	2.79	652159	15460018256
1404426	1127	1	GR	2.79	652159	15460018256
1407999	1129	1	GR	2.79	652159	15460018256
1408906	1133	1	GR	2.79	652159	15460018256
1408906	1143	1	GR	2.79	652159	15460018256
1800961	1160	1	GR	2.79	652159	15460018256
1805010	1143	1	GR	2.79	652159	15460018256
1806943	1140	1	GR	2.79	652159	15460018256
1814806	1143	1	GR	2.79	652159	15460018256
1814939	1129	1	GR	2.79	652159	15460018256
1100784	1125	1	GR	2.89	248128	15460018256
1100842	1150	1	GR	2.99	248128	15460018256
1107961	1127	1	GR	2.89	248128	15460018256
1108043	1123	1	GR	2.89	248128	15460018256
1108514	1127	1	GR	2.89	248128	15460018256
1110346	1128	1	GR	2.89	248128	15460018256
1110346	1160	1	GR	2.99	248128	15460018256
1110908	1128	1	GR	2.89	248128	15460018256
1111450	1149	1	GR	2.99	248128	15460018256
1113738	1123	1	GR	2.89	248128	15460018256
1115808	1127	1	GR	2.89	248128	15460018256
1115808	1127	1	GR	2.89	248128	15460018256
1120881	1164	1	GR	2.99	248128	15460018256
1121517	1151	1	GR	2.99	248128	15460018256
1122804	1128	1	GR	2.89	248128	15460018256
1122804	1128	1	GR	2.89	248128	15460018256
1123810	1123	1	GR	2.89	248128	15460018256
1129452	1128	1	GR	2.89	248128	15460018256
1129841	1153	1	GR	2.99	248128	15460018256
1130252	1134	1	GR	2.89	248128	15460018256
1134163	1117	1	GR	2.89	248128	15460018256
1134544	1126	1	GR	2.89	248128	15460018256
1142901	1127	1	GR	2.89	248128	15460018256
1142901	1127	1	GR	2.89	248128	15460018256
1144766	1118	1	GR	2.89	248128	15460018256
1145193	1127	1	GR	2.89	248128	15460018256
1145706	1127	1	GR	2.89	248128	15460018256
1153106	1163	1	GR	2.99	248128	15460018256
1180372	1128	1	GR	2.89	248128	15460018256
1183632	1127	1	GR	2.89	248128	15460018256
1183632	1127	1	GR	2.89	248128	15460018256
1184655	1127	1	GR	2.89	248128	15460018256
1184655	1127	1	GR	2.89	248128	15460018256
1184655	1127	1	GR	2.89	248128	15460018256
1186940	1126	1	GR	2.89	248128	15460018256
1189696	1127	1	GR	2.89	248128	15460018256
1193219	1122	1	GR	2.89	248128	15460018256
1196584	1117	2	GR	5.78	248128	15460018256
1199125	1123	1	GR	2.89	248128	15460018256
1199125	1127	1	GR	2.89	248128	15460018256
1199125	1132	1	GR	2.89	248128	15460018256
1199125	1143	1	GR	2.89	248128	15460018256
1199125	1150	1	GR	2.99	248128	15460018256
1199125	1153	1	GR	2.99	248128	15460018256
1200774	1165	1	GR	2.99	248128	15460018256
1201749	1157	1	GR	2.99	248128	15460018256
1212043	1153	1	GR	2.99	248128	15460018256
1213819	1128	1	GR	2.89	248128	15460018256
1216101	1127	1	GR	2.89	248128	15460018256
1216614	1134	1	GR	2.89	248128	15460018256
1218164	1123	1	GR	2.89	248128	15460018256
1218859	1122	1	GR	2.89	248128	15460018256
1219154	1128	1	GR	2.89	248128	15460018256
1226753	1118	1	GR	2.89	248128	15460018256
1227017	1118	1	GR	2.89	248128	15460018256
1300079	1162	1	GR	2.99	248128	15460018256
1303230	1127	1	GR	2.89	248128	15460018256
1304303	1118	1	GR	2.89	248128	15460018256
1305276	1158	1	GR	2.99	248128	15460018256
1305458	1122	1	GR	2.89	248128	15460018256
1305623	1127	1	GR	2.89	248128	15460018256
1305623	1141	1	GR	2.89	248128	15460018256
1305623	1164	1	GR	2.99	248128	15460018256
1305961	1118	1	GR	2.89	248128	15460018256
1316992	1149	1	GR	2.99	248128	15460018256
1319855	1125	1	GR	2.89	248128	15460018256
1401570	1155	1	GR	2.99	248128	15460018256
1401968	1123	1	GR	2.89	248128	15460018256
1402552	1116	1	GR	2.89	248128	15460018256
1405241	1134	1	GR	2.89	248128	15460018256
1407148	1139	1	GR	2.89	248128	15460018256
1407460	1122	1	GR	2.89	248128	15460018256
1809632	1116	1	GR	2.89	248128	15460018256
1809632	1116	1	GR	2.89	248128	15460018256
1809780	1127	1	GR	2.89	248128	15460018256
1815506	1127	1	GR	2.89	248128	15460018256
1815506	1127	1	GR	2.89	248128	15460018256
1129452	1127	1	GR	2.89	266596	15460018256
1129452	1127	1	GR	2.89	266596	15460018256
1223354	1149	1	GR	2.89	266596	15460018256
3319079	1149	1	GR	3.27	228037	15460018256
3349837	1137	1	GR	3.27	228037	15460018256
3114918	1140	1	GR	2.95	264075	15460018256
3126573	1148	1	GR	2.95	264075	15460018256
3302828	1128	1	GR	2.63	264075	15460018256
3352823	1158	1	GR	2.95	264075	15460018256
3109702	1151	1	GR	2.38	233779	15460018256
3120857	1122	1	GR	2.57	233779	15460018256
3310060	1129	1	GR	2.57	233779	15460018256
3310078	1116	1	GR	2.38	233779	15460018256
3310813	1130	1	GR	2.57	233779	15460018256
3121780	1160	1	GR	2.22	257871	15460018256
3308486	1159	1	GR	2.22	257871	15460018256
3369017	1153	1	GR	2.22	257871	15460018256
3106476	1145	1	GR	2.57	653776	15460018256
3130583	1133	1	GR	2.38	653776	15460018256
3141259	1159	1	GR	2.57	653776	15460018256
3336230	1139	1	GR	2.38	653776	15460018256
3396598	1151	1	GR	2.38	653776	15460018256
3842567	1149	1	GR	2.57	653776	15460018256
3304139	1122	1	GR	2.35	257006	16233874567
3369033	1162	1	GR	2.35	257006	16233874567
3318097	1143	1	GR	4.49	233779	17004877660
3402529	1140	1	GR	4.49	233779	17004877660
3112003	1163	1	GR	4.49	653776	17004877660
3338020	1120	1	GR	4.49	653776	17004877660
3348367	1156	1	GR	4.49	653776	17004877660
3838300	1156	1	GR	4.49	653776	17004877660
1108985	1144	1	GR	1.99	234140	17048101101
1111526	1121	1	GR	1.99	234140	17048101101
1116681	1127	1	GR	1.99	234140	17048101101
1153163	1160	1	GR	2.19	234140	17048101101
